participantId,task_id,score,score_z,format
66475d6f7b27e4443ef0d031,writing,0.171875,-0.47691286028550245,json
67e571bef6af7ecd9c29ad72,writing,0.8472222222222222,1.7849671302034225,json
60f1f1d4ac991a259b83f603,writing,0.16129032258064516,-0.5123631727660072,json
673c13c9d37c8a73bc80b8ce,writing,0.1527777777777778,-0.5408734769831327,json
667ac09492ea0caadf488520,writing,0.1724137931034483,-0.47510832877992665,json
67debe02a893eea51e8d02f2,writing,0.15714285714285714,-0.5262539074522459,json
615200d54efc832849db2259,writing,0.14473684210526316,-0.5678042629610823,json
66b0d065329001a04e5ae671,writing,0.1527777777777778,-0.5408734769831327,json
5e3b5fa9255e7a37bc841135,writing,0.2692307692307692,-0.15084789823954117,json
5d30dfa68b1523000134878f,writing,0.28846153846153844,-0.08644000450206737,json
67cb01a82dda2577eb6ee320,writing,0.1527777777777778,-0.5408734769831327,json
67cd944859dabbd1d4552d39,writing,0.14473684210526316,-0.5678042629610823,json
57c357770e6a1f00015f6038,writing,0.24,-0.2487478967205014,json
5f29eff59714081a3594a331,writing,0.1527777777777778,-0.5408734769831327,json
65be552ceed6a0595fa1feb5,writing,0.40909090909090906,0.3175731471239049,json
667983594f7d5d70a78c6e5a,writing,0.1527777777777778,-0.5408734769831327,json
66b246951b9aefec80b7158a,writing,0.1527777777777778,-0.5408734769831327,json
67f5bb69760b211cdfe8021c,writing,0.1486486486486486,-0.5547027995123502,jsonc
678bad003d15e6aba1ee5a5d,writing,0.9444444444444444,2.1105848152095406,jsonc
67f0c5d37f91ceae5cb3b318,writing,0.1527777777777778,-0.5408734769831327,jsonc
67aee0dfad3492b61a9ba0eb,writing,0.14473684210526316,-0.5678042629610823,jsonc
6734346ca8e90c2da6fb4509,writing,0.9428571428571428,2.1052686081073997,jsonc
67ab214c2cde1be7c45535ac,writing,0.15714285714285714,-0.5262539074522459,jsonc
607728dc0b4f8590b94ae57c,writing,0.1486486486486486,-0.5547027995123502,jsonc
5dafea4de40355001651fa2f,writing,0.16666666666666666,-0.49435666483940166,jsonc
677d185800ab83d1b0185d82,writing,0.1486486486486486,-0.5547027995123502,jsonc
6784ff2095dd9b97e969b01f,writing,0.1527777777777778,-0.5408734769831327,jsonc
5ecc71c95c92c2000a9e9a19,writing,0.1527777777777778,-0.5408734769831327,jsonc
66781db404eab5e142f849d9,writing,0.4305555555555556,0.38946276589148954,jsonc
67e12acb51605ac16c227598,writing,0.1617647058823529,-0.5107743632430716,jsonc
66a662a0a709312db9de01f2,writing,0.1724137931034483,-0.47510832877992665,jsonc
67ab650c320eccf6141d4010,writing,0.16129032258064516,-0.5123631727660072,jsonc
64457bc906c125cebd4bf66b,writing,0.16666666666666666,-0.49435666483940166,json5
673e43cc760355e9e4f042a3,writing,0.9722222222222222,2.2036184394970024,json5
6788c1c724c24dc56b08790a,writing,0.1527777777777778,-0.5408734769831327,json5
67c246023b44ca64d40ae45a,writing,0.1527777777777778,-0.5408734769831327,json5
672d98919cc177d28c204e76,writing,0.1486486486486486,-0.5547027995123502,json5
67f1a4f8dd44e7cd5adffa29,writing,0.1375,-0.592041970341237,json5
672ca6c0324ac26cdc0dd298,writing,0.15714285714285714,-0.5262539074522459,json5
5b68c9eb87af310001584803,writing,0.16129032258064516,-0.5123631727660072,json5
67e17bac09359e09118892b4,writing,0.1724137931034483,-0.47510832877992665,json5
6606b31155457e4f162ecf5a,writing,0.9444444444444444,2.1105848152095406,json5
67d188bcc201cc08eac23f92,writing,0.1527777777777778,-0.5408734769831327,json5
67d548b5aa5737666a77a6d2,writing,0.1375,-0.592041970341237,json5
6787d648d7b1963c661f9443,writing,0.1486486486486486,-0.5547027995123502,json5
67d163e7b7bcc1e9718e01da,writing,0.9305555555555556,2.0640680030658096,json5
65fad673a546ab14baf2f8d3,writing,0.1527777777777778,-0.5408734769831327,json5
6697c8b6d9d7baa7edd8c4d3,writing,0.8611111111111112,1.831483942347154,hjson
678f0bb28ec3307e4f1afb78,writing,0.04999999999999995,-0.8850978868467432,hjson
60a0b744298c64d46b63e893,writing,0.04999999999999995,-0.8850978868467432,hjson
66cdfebcb908ea2717d06b6c,writing,0.04999999999999995,-0.8850978868467432,hjson
56cb8858edf8da000b6df354,writing,0.04999999999999995,-0.8850978868467432,hjson
667971a555af1f83d3f29ae7,writing,0.9861111111111112,2.2501352516407342,hjson
5c6414540821d30001046198,writing,0.13636363636363635,-0.595847891334815,hjson
667c18ace97ab6869cb1c50e,writing,0.125,-0.6339071012705949,hjson
67a754a5c8614c52a939d87b,writing,0.9027777777777778,1.971034378778347,hjson
65cf6d8a589a67afcab54e6f,writing,0.9583333333333333,2.1571016273532715,hjson
67d7fa657f5ac0292a291a38,writing,0.04999999999999995,-0.8850978868467432,hjson
61267b828ead584bcf092e35,writing,0.04999999999999995,-0.8850978868467432,hjson
6577a27da9f5297d49f38e6f,writing,0.9861111111111112,2.2501352516407342,hjson
67d9788747176969d8d0fa1d,writing,0.8611111111111112,1.831483942347154,hjson
67adb27bd5f5776fcb16da62,writing,0.04999999999999995,-0.8850978868467432,hjson
6675c40cdc52b37294f0514e,writing,0.04999999999999995,-0.8850978868467432,hjson
67e5cf90b79d0874e1cf16b0,writing,0.7916666666666666,1.598899881628498,toml
67d00f24466a67ba7e41228e,writing,0.14,-0.5836689441553653,toml
6672d878f68b9e349b56e871,writing,0.29999999999999993,-0.047795268259583204,toml
66992f58a7964f557fc75f58,writing,0.075,-0.8013676249880269,toml
64275e53f51a5ed4f6b7d019,writing,0.17307692307692304,-0.47288736692691047,toml
673d0377254c407e5da57f97,writing,0.9459459459459459,2.115613659765619,toml
5e8a5a892f6f027054a83d88,writing,0.9324324324324325,2.0703540587609086,toml
67bf88cc763aae600b429a3e,writing,0.108695652173913,-0.688513793787149,toml
63e5b3e89a3823139cb9d35e,writing,0.1896551724137931,-0.4173633206015019,toml
667c2175b570aa694ce2f63c,writing,0.11363636363636365,-0.671966311206375,toml
67eefd0739d752c54dd52686,writing,0.13043478260869565,-0.6157048704317437,toml
671b65fe04c301eb14263ba5,writing,0.108695652173913,-0.688513793787149,toml
66a9285501ac98053902d481,writing,0.13043478260869565,-0.6157048704317437,toml
665c5d94303fdf202ac9ded0,writing,0.9487179487179487,2.1248976804845348,toml
