participantId,task_id,score,score_z,format
66475d6f7b27e4443ef0d031,1,0.9927536231884058,0.38502422423613414,json
67e571bef6af7ecd9c29ad72,1,0.9927536231884058,0.38502422423613414,json
60f1f1d4ac991a259b83f603,1,0.9956521739130435,0.3945266564455793,json
673c13c9d37c8a73bc80b8ce,1,0.9985507246376812,0.4040290886550245,json
667ac09492ea0caadf488520,1,0.7427536231884058,-0.43456055382849745,json
67debe02a893eea51e8d02f2,1,0.9985507246376812,0.4040290886550245,json
615200d54efc832849db2259,1,0.9985507246376812,0.4040290886550245,json
66b0d065329001a04e5ae671,1,0.9927536231884058,0.38502422423613414,json
5e3b5fa9255e7a37bc841135,1,0.9985507246376812,0.4040290886550245,json
5d30dfa68b1523000134878f,1,0.9985507246376812,0.4040290886550245,json
67cb01a82dda2577eb6ee320,1,0.9985507246376812,0.4040290886550245,json
67cd944859dabbd1d4552d39,1,0.0,-2.8695588074987795,json
57c357770e6a1f00015f6038,1,0.9985507246376812,0.4040290886550245,json
5f29eff59714081a3594a331,1,0.9985507246376812,0.4040290886550245,json
65be552ceed6a0595fa1feb5,1,0.9942028985507245,0.38977544034085637,json
667983594f7d5d70a78c6e5a,1,0.0,-2.8695588074987795,json
66b246951b9aefec80b7158a,1,0.9985507246376812,0.4040290886550245,json
67f5bb69760b211cdfe8021c,1,0.9985507246376812,0.4040290886550245,jsonc
678bad003d15e6aba1ee5a5d,1,0.9985507246376812,0.4040290886550245,jsonc
67f0c5d37f91ceae5cb3b318,1,0.9956521739130435,0.3945266564455793,jsonc
67aee0dfad3492b61a9ba0eb,1,0.9985507246376812,0.4040290886550245,jsonc
6734346ca8e90c2da6fb4509,1,0.9985507246376812,0.4040290886550245,jsonc
67ab214c2cde1be7c45535ac,1,0.9971014492753623,0.39927787255030156,jsonc
607728dc0b4f8590b94ae57c,1,0.9985507246376812,0.4040290886550245,jsonc
5dafea4de40355001651fa2f,1,0.9695652173913044,0.3090047665605744,jsonc
677d185800ab83d1b0185d82,1,0.9898550724637682,0.37552179202668967,jsonc
6784ff2095dd9b97e969b01f,1,0.9985507246376812,0.4040290886550245,jsonc
5ecc71c95c92c2000a9e9a19,1,0.9985507246376812,0.4040290886550245,jsonc
66781db404eab5e142f849d9,1,0.991304347826087,0.3802730081314119,jsonc
