participantId,task_id,score,score_z,format
670f9ddb0e32533c222c3031,writing,0.0,-0.6835983996978271,json
671bdd06525adeea062a1d73,writing,0.6785714285714286,1.6129906853674,json
66912d7bf9d35c08f6919958,writing,0.0,-0.6835983996978271,json
6818ca1523ece90f671e3601,writing,0.0,-0.6835983996978271,json
6680d2279263349cc005956a,writing,0.8809523809523809,2.297938307228959,json
6081728972120aa7f9685791,writing,0.738095238095238,1.8144458682678584,json
675aaf0eb1b401136f37c475,writing,0.0,-0.6835983996978271,json
67d13a1ec91ae2216896de44,writing,0.9523809523809523,2.539684526709509,json
68138e7f96395f4c5f3a0a87,writing,0.0,-0.6835983996978271,json
67f4ea448eb6a2b293c1f2fc,writing,0.8095238095238095,2.056192087748409,json
664e413a5f3eb7f99d90e15b,writing,0.7142857142857143,1.7338637951076752,json
65fb236a5a78fcf672df7469,writing,0.0,-0.6835983996978271,json
67176f0792ed8c4064f61a2c,writing,0.0,-0.6835983996978271,json
5795af044a84da00014c5df1,writing,0.0,-0.6835983996978271,json
61287939bc5a971fc15333e4,writing,0.0,-0.6835983996978271,json
67895b7d6400163124042af7,writing,0.0,-0.6835983996978271,jsonc
6708da9c62672d0fe65b6683,writing,0.0,-0.6835983996978271,jsonc
613a541cf948d295c1df8752,writing,0.0,-0.6835983996978271,jsonc
67c1dd323984fa84ae83e162,writing,0.0,-0.6835983996978271,jsonc
6723422d5f63c70998014b03,writing,0.0,-0.6835983996978271,jsonc
589cd166b2a7180001f0527d,writing,0.0,-0.6835983996978271,jsonc
6735b2a6112cf17b7b8df8d1,writing,0.0,-0.6835983996978271,jsonc
67da5ae29f57419143d2b99a,writing,0.0,-0.6835983996978271,jsonc
66684beba2a2d24645a6d782,writing,0.0,-0.6835983996978271,jsonc
588ab33542c8e900019d02ae,writing,0.0,-0.6835983996978271,jsonc
65fb13bebfa339f73b4cf76a,writing,0.0,-0.6835983996978271,jsonc
671e39c25e5e3f340a6f21d4,writing,0.0,-0.6835983996978271,jsonc
67c6ed1e12728e4fe7a1edf6,writing,0.4673913043478261,0.898262732120556,jsonc
672b5998daafdbf9c43a531b,writing,0.0,-0.6835983996978271,jsonc
65298aca34ac384b783169d4,writing,0.0,-0.6835983996978271,jsonc
5f7f239e9b204e05b6c36538,writing,0.0,-0.6835983996978271,json5
678faf5b31008609fd85b185,writing,0.0,-0.6835983996978271,json5
65e85a421f2dee53c62fbf45,writing,0.0,-0.6835983996978271,json5
666b0b42bb6fa2822fa27a32,writing,0.0,-0.6835983996978271,json5
674f479b2a4ef75e4551f258,writing,0.0,-0.6835983996978271,json5
60ec51c51a3158a50ded8a3e,writing,0.8095238095238095,2.056192087748409,json5
6647e8618c77f7b938865d25,writing,0.6363636363636364,1.4701406465834386,json5
5ea90bb434d5e337e98c7edd,writing,0.0,-0.6835983996978271,json5
67caa7fe00179edfb74d3e1a,writing,0.0,-0.6835983996978271,json5
65f4ab7884f8411c9e11a34e,writing,0.0,-0.6835983996978271,json5
67a8fa10b4db1990f7372f01,writing,0.0,-0.6835983996978271,json5
675330fb23080b9ae3ec8239,writing,0.0,-0.6835983996978271,json5
681374d36d7bd7ccb6f914f5,writing,0.9285714285714286,2.459102453549326,json5
5755c957eb80c4000741a9ce,writing,0.9761904761904763,2.620266599869693,json5
6693d3ae2bd15cf7a058e6a7,writing,0.0,-0.6835983996978271,json5
680ebf035ab59d342f31726e,writing,0.16666666666666666,-0.11952388757654328,hjson
65583ffa38bfc41805a553cd,writing,0.16666666666666666,-0.11952388757654328,hjson
6717980047b565ab5b849317,writing,0.16666666666666666,-0.11952388757654328,hjson
67d2a409ab3638e33fc417b9,writing,0.16666666666666666,-0.11952388757654328,hjson
66ec8f7ce843d25227820f97,writing,0.16666666666666666,-0.11952388757654328,hjson
67792abbab2fa21bf3644c09,writing,0.16666666666666666,-0.11952388757654328,hjson
616e5ae706e970fe0aff99b6,writing,0.16666666666666666,-0.11952388757654328,hjson
660eafee7515c432e850362d,writing,0.16666666666666666,-0.11952388757654328,hjson
65fae23bd06ae76bcc297e8b,writing,0.16666666666666666,-0.11952388757654328,hjson
61601e9a6b8306196d2a129c,writing,0.16666666666666666,-0.11952388757654328,hjson
65fad6c874ac75642ffc254b,writing,0.16666666666666666,-0.11952388757654328,hjson
6094ce8d0764c24f352d1fe5,writing,0.16666666666666666,-0.11952388757654328,hjson
67d0088c269b3e96d9ba6019,writing,0.16666666666666666,-0.11952388757654328,hjson
678a94ff1cf9f0775cb89e69,writing,0.16666666666666666,-0.11952388757654328,hjson
62d6d87d91cf24a3c1c0f10c,writing,0.16666666666666666,-0.11952388757654328,hjson
659960f32faa4ff4b116de92,writing,0.0238095238095238,-0.6030163265376437,toml
67b8636acd5ed420cc098b64,writing,0.0238095238095238,-0.6030163265376437,toml
67d1cc8044430e99a7d91b4a,writing,0.0238095238095238,-0.6030163265376437,toml
67d03135f855dd0ff0994265,writing,0.0238095238095238,-0.6030163265376437,toml
5e5c993cd0394c474f7cc502,writing,0.0238095238095238,-0.6030163265376437,toml
5b3ec4332a5fbf00014eae57,writing,0.0238095238095238,-0.6030163265376437,toml
6682a94b061954ae8483fb08,writing,0.9318181818181819,2.470090918071169,toml
67bf5ad9c5a4637861cfd21e,writing,0.0238095238095238,-0.6030163265376437,toml
66311bae532a469f4858933e,writing,0.0238095238095238,-0.6030163265376437,toml
611d0afbb2a19acfd012545b,writing,0.6190476190476191,1.4115355024669416,toml
606c7d27f4f3ae688332a55d,writing,0.0238095238095238,-0.6030163265376437,toml
67d0251c804fc17732eb948a,writing,0.0238095238095238,-0.6030163265376437,toml
67d11644421446068e1fec14,writing,0.0238095238095238,-0.6030163265376437,toml
65feaaac53eb219f09ad5ea0,writing,0.0238095238095238,-0.6030163265376437,toml
60e2bf0aa568b97e8d525872,writing,0.5454545454545454,1.162463639971829,toml
67f0d86fabc081fdc410e828,writing,0.0238095238095238,-0.6030163265376437,yaml
6691809035e52ca9b2b0f39a,writing,0.0238095238095238,-0.6030163265376437,yaml
5ee4a14b578f8a000b384376,writing,0.0238095238095238,-0.6030163265376437,yaml
63af557b3d4f219c3226b7d6,writing,0.6428571428571428,1.4921175756271248,yaml
66684d30d1a0d64a3a348c82,writing,0.6428571428571428,1.4921175756271248,yaml
60e2ebb6ad1d5ee0e515a7c5,writing,0.0238095238095238,-0.6030163265376437,yaml
67153c0d669d191ab273b865,writing,0.0238095238095238,-0.6030163265376437,yaml
67ab1d683813ed19603e1030,writing,0.9761904761904763,2.620266599869693,yaml
60e343946a7faddde88fbe3c,writing,0.0238095238095238,-0.6030163265376437,yaml
67e0333064ddada0e2fc6f1e,writing,0.0238095238095238,-0.6030163265376437,yaml
6554e79557e3d6be08e32ceb,writing,0.0238095238095238,-0.6030163265376437,yaml
645b519f108c046164a6d232,writing,0.0238095238095238,-0.6030163265376437,yaml
669284eabea5b8c9655927da,writing,0.0238095238095238,-0.6030163265376437,yaml
6715c7aedee148c65c10509c,writing,0.9047619047619048,2.3785203803891424,yaml
678526627e48ded12935af38,writing,0.0238095238095238,-0.6030163265376437,yaml
6738d09a032bf7224008ce7e,writing,0.0238095238095238,-0.6030163265376437,yaml
67d24179c5bd87691f1fe036,writing,0.8809523809523809,2.297938307228959,yaml
57ca4b09993b08000192297b,writing,0.28125,0.2682773395068394,xml
6693ce87e76d32ccf07fbcd8,writing,0.421875,0.7442152091091727,xml
60f70af563ef757f65e750e0,writing,0.0,-0.6835983996978271,xml
67c045fa5074c5500ca40e76,writing,0.40625,0.6913332235978024,xml
67d2eaf9d5996dc6be1c7072,writing,0.34375,0.4798052815523209,xml
651b29ff3a6cadf518640abe,writing,0.25,0.1625133684840987,xml
67aca6831f2b0b79416bdb6c,writing,0.28125,0.2682773395068394,xml
677f8968bbb08bc37c8d2a4b,writing,0.328125,0.42692329604095053,xml
672f51ea346fba23ddd5a793,writing,0.5705128205128205,1.2472720456404138,xml
62d7fef5538b81f205ba4656,writing,0.375,0.5855692525750615,xml
67406c1303bd39d206ff2b50,writing,0.0,-0.6835983996978271,xml
67f66486e35051403284eb5e,writing,0.0,-0.6835983996978271,xml
60f7c71d1cffec381351b0b3,writing,0.28125,0.2682773395068394,xml
5fb4fcd1fce53c30649dd704,writing,0.0,-0.6835983996978271,xml
5c4f5967aac8be0001716a65,writing,0.265625,0.21539535399546905,xml
